PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
12.0,26.0,113.0,1.0,1.0,2.0,2.0,4.4,46.2,55.4,19.0,100.0,5.3,2.0,0.0,1.0,2.0,2.0,5.0,220.0,3.0,10.0,1.0,1.0,20:04,2021-10-14,6,Thu,8:20PM ET,0,0,2-4,0,Tampa Bay Buccaneers,22.0,28.0,16.0,213.0,113.0,100.0,1.0,27.0,399.0,297.0,102.0,1.0,9.52,-15.69,-3.01,phi,2021,10,2021,24.333333333333332,22.833333333333332,0.3333333333333333
18.0,34.0,223.0,2.0,0.0,2.0,13.0,6.9,52.9,93.1,32.0,135.0,4.2,1.0,0.0,0.0,2.0,2.0,3.0,143.0,6.0,13.0,2.0,3.0,27:29,2021-10-24,7,Sun,4:05PM ET,0,0,2-5,1,Las Vegas Raiders,22.0,33.0,22.0,358.0,223.0,135.0,2.0,23.0,442.0,323.0,119.0,1.0,4.67,-18.0,-1.38,phi,2021,10,2021,21.666666666666668,21.166666666666668,0.2857142857142857
11.0,16.0,114.0,0.0,0.0,0.0,0.0,7.1,68.8,89.1,46.0,236.0,5.1,4.0,3.0,3.0,5.0,5.0,1.0,47.0,5.0,10.0,0.0,0.0,35:00,2021-10-31,8,Sun,1:00PM ET,1,0,3-5,1,Detroit Lions,44.0,6.0,27.0,350.0,114.0,236.0,0.0,15.0,228.0,171.0,57.0,1.0,18.7,17.4,1.69,phi,2021,10,2021,29.333333333333332,26.666666666666668,0.375
11.0,17.0,155.0,1.0,0.0,1.0,7.0,9.5,64.7,113.6,39.0,176.0,4.5,2.0,1.0,1.0,3.0,3.0,3.0,130.0,8.0,12.0,0.0,0.0,26:23,2021-11-07,9,Sun,4:05PM ET,0,0,3-6,0,Los Angeles Chargers,24.0,27.0,20.0,331.0,155.0,176.0,0.0,28.0,445.0,356.0,89.0,0.0,17.56,-20.72,1.49,phi,2021,11,2021,30.0,27.166666666666668,0.3333333333333333
16.0,23.0,170.0,2.0,1.0,2.0,8.0,7.7,69.6,101.7,39.0,216.0,5.5,0.0,3.0,3.0,3.0,3.0,3.0,154.0,6.0,13.0,0.0,0.0,34:58,2021-11-14,10,Sun,4:25PM ET,1,0,4-6,1,Denver Broncos,30.0,13.0,22.0,386.0,170.0,216.0,1.0,17.0,308.0,212.0,96.0,1.0,8.45,6.62,-0.91,phi,2021,11,2021,32.666666666666664,27.166666666666668,0.4
13.0,24.0,138.0,0.0,0.0,3.0,9.0,6.1,54.2,71.2,50.0,242.0,4.8,3.0,4.0,4.0,4.0,4.0,5.0,221.0,12.0,21.0,0.0,0.0,37:01,2021-11-21,11,Sun,1:00PM ET,1,0,5-6,0,New Orleans Saints,40.0,29.0,21.0,380.0,138.0,242.0,1.0,18.0,323.0,214.0,109.0,3.0,0.6,9.01,4.11,phi,2021,11,2021,31.333333333333332,30.333333333333332,0.45454545454545453
14.0,31.0,124.0,0.0,3.0,1.0,5.0,4.2,45.2,16.8,33.0,208.0,6.3,1.0,0.0,0.0,1.0,1.0,3.0,130.0,4.0,11.0,0.0,2.0,27:58,2021-11-28,12,Sun,1:00PM ET,0,0,5-7,1,New York Giants,7.0,13.0,19.0,332.0,124.0,208.0,4.0,17.0,264.0,194.0,70.0,0.0,-9.73,0.39,3.28,phi,2021,11,2021,25.666666666666668,27.833333333333332,0.4166666666666667
20.0,25.0,233.0,2.0,0.0,2.0,9.0,9.7,80.0,132.2,41.0,185.0,4.5,1.0,4.0,4.0,3.0,3.0,1.0,38.0,6.0,13.0,1.0,1.0,35:36,2021-12-05,13,Sun,1:00PM ET,1,0,6-7,1,New York Jets,33.0,18.0,26.0,418.0,233.0,185.0,0.0,21.0,281.0,211.0,70.0,1.0,22.38,-6.13,-1.78,phi,2021,12,2021,26.666666666666668,29.666666666666668,0.46153846153846156
20.0,26.0,281.0,1.0,1.0,3.0,15.0,11.4,76.9,108.0,41.0,238.0,5.8,2.0,2.0,2.0,3.0,3.0,2.0,75.0,7.0,13.0,0.0,1.0,35:17,2021-12-21,15,Tue,7:00PM ET,1,0,7-7,0,Washington Football Team,27.0,17.0,23.0,519.0,281.0,238.0,2.0,14.0,237.0,174.0,63.0,0.0,13.15,0.64,-5.36,phi,2021,12,2021,22.333333333333332,26.833333333333332,0.5
17.0,29.0,194.0,2.0,0.0,1.0,5.0,6.9,58.6,101.8,30.0,130.0,4.3,1.0,2.0,3.0,4.0,4.0,4.0,170.0,5.0,13.0,0.0,1.0,29:08,2021-12-26,16,Sun,1:00PM ET,1,0,8-7,0,New York Giants,34.0,10.0,17.0,324.0,194.0,130.0,0.0,15.0,192.0,108.0,84.0,2.0,4.97,17.66,-0.73,phi,2021,12,2021,31.333333333333332,28.5,0.5333333333333333
17.0,26.0,212.0,0.0,0.0,1.0,2.0,8.2,65.4,90.5,34.0,118.0,3.5,2.0,2.0,2.0,2.0,2.0,2.0,74.0,4.0,12.0,3.0,4.0,32:09,2021-01-02,17,Sun,1:00PM ET,1,0,9-7,1,Washington Football Team,20.0,16.0,18.0,330.0,212.0,118.0,0.0,24.0,312.0,218.0,94.0,1.0,9.44,-2.61,-2.02,phi,2021,1,2021,27.0,26.833333333333332,0.5625
