PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
20.0,27.0,258.0,3.0,0.0,1.0,9.0,9.9,74.1,140.7,39.0,191.0,4.9,2.0,1.0,1.0,4.0,5.0,2.0,96.0,7.0,12.0,1.0,1.0,31:13,2020-09-20,2,Sun,1:00PM ET,1,0,2-0,1,Philadelphia Eagles,37.0,19.0,30.0,449.0,258.0,191.0,1.0,25.0,363.0,242.0,121.0,3.0,27.57,0.85,-8.25,ram,2020,9,2020,,,1.0
23.0,32.0,311.0,2.0,1.0,2.0,10.0,10.0,71.9,110.3,32.0,167.0,5.2,2.0,1.0,2.0,3.0,3.0,0.0,0.0,6.0,10.0,0.0,1.0,32:12,2020-09-27,3,Sun,1:00PM ET,0,0,2-1,1,Buffalo Bills,32.0,35.0,28.0,478.0,311.0,167.0,2.0,23.0,375.0,274.0,101.0,2.0,19.86,-17.83,-6.79,ram,2020,9,2020,29.666666666666668,,0.6666666666666666
25.0,32.0,182.0,1.0,0.0,2.0,18.0,6.3,78.1,100.8,23.0,58.0,2.5,1.0,1.0,1.0,2.0,2.0,5.0,280.0,5.0,13.0,1.0,1.0,26:42,2020-10-04,4,Sun,4:05PM ET,1,0,3-1,0,New York Giants,17.0,9.0,15.0,240.0,182.0,58.0,1.0,19.0,295.0,159.0,136.0,1.0,1.88,8.39,-3.27,ram,2020,10,2020,28.666666666666668,,0.75
21.0,30.0,300.0,2.0,1.0,1.0,9.0,10.3,70.0,110.4,35.0,129.0,3.7,2.0,1.0,1.0,3.0,4.0,5.0,205.0,6.0,15.0,0.0,1.0,35:35,2020-10-11,5,Sun,1:00PM ET,1,0,4-1,1,Washington Football Team,30.0,10.0,20.0,429.0,300.0,129.0,1.0,10.0,108.0,70.0,38.0,0.0,12.32,15.55,-9.05,ram,2020,10,2020,26.333333333333332,,0.8
19.0,38.0,198.0,2.0,1.0,0.0,0.0,5.2,50.0,72.0,19.0,113.0,5.9,0.0,1.0,1.0,1.0,2.0,6.0,291.0,4.0,12.0,0.0,1.0,22:05,2020-10-18,6,Sun,8:20PM ET,0,0,4-2,1,San Francisco 49ers,16.0,24.0,17.0,311.0,198.0,113.0,1.0,24.0,390.0,268.0,122.0,0.0,2.05,-12.69,2.53,ram,2020,10,2020,21.0,25.333333333333332,0.6666666666666666
23.0,33.0,211.0,2.0,0.0,1.0,9.0,6.7,69.7,107.0,34.0,160.0,4.7,1.0,1.0,2.0,3.0,3.0,5.0,221.0,4.0,13.0,0.0,0.0,32:35,2020-10-26,7,Mon,8:15PM ET,1,0,5-2,0,Chicago Bears,24.0,10.0,24.0,371.0,211.0,160.0,1.0,14.0,279.0,230.0,49.0,2.0,3.2,17.34,-5.7,ram,2020,10,2020,23.333333333333332,26.0,0.7142857142857143
35.0,61.0,340.0,1.0,2.0,2.0,15.0,5.8,57.4,64.9,29.0,131.0,4.5,1.0,1.0,2.0,2.0,2.0,6.0,284.0,7.0,17.0,0.0,1.0,36:30,2020-11-01,8,Sun,1:00PM ET,0,0,5-3,1,Miami Dolphins,17.0,28.0,31.0,471.0,340.0,131.0,4.0,8.0,145.0,90.0,55.0,2.0,-18.41,21.63,-12.41,ram,2020,11,2020,19.0,22.666666666666668,0.625
27.0,37.0,283.0,0.0,0.0,3.0,19.0,8.2,73.0,94.8,29.0,106.0,3.7,3.0,1.0,1.0,2.0,3.0,4.0,158.0,9.0,15.0,1.0,1.0,33:36,2020-11-15,10,Sun,4:25PM ET,1,0,6-3,0,Seattle Seahawks,23.0,16.0,24.0,389.0,283.0,106.0,1.0,20.0,333.0,220.0,113.0,3.0,11.84,3.08,-6.89,ram,2020,11,2020,21.333333333333332,21.166666666666668,0.6666666666666666
39.0,51.0,376.0,3.0,2.0,0.0,0.0,7.4,76.5,99.8,20.0,37.0,1.9,0.0,2.0,3.0,3.0,3.0,5.0,217.0,8.0,15.0,0.0,0.0,33:13,2020-11-23,11,Mon,8:15PM ET,1,0,7-3,1,Tampa Bay Buccaneers,27.0,24.0,22.0,413.0,376.0,37.0,2.0,20.0,251.0,209.0,42.0,2.0,5.08,1.67,-2.02,ram,2020,11,2020,22.333333333333332,22.833333333333332,0.7
19.0,31.0,182.0,0.0,2.0,2.0,16.0,6.4,61.3,50.7,28.0,126.0,4.5,1.0,2.0,2.0,2.0,2.0,7.0,343.0,4.0,13.0,0.0,0.0,25:57,2020-11-29,12,Sun,4:05PM ET,0,0,7-4,0,San Francisco 49ers,20.0,23.0,14.0,308.0,182.0,126.0,4.0,18.0,345.0,233.0,112.0,3.0,-19.57,14.81,2.68,ram,2020,11,2020,23.333333333333332,21.166666666666668,0.6363636363636364
