PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
26.0,40.0,224.0,1.0,1.0,2.0,6.0,5.8,65.0,77.5,36.0,180.0,5.0,2.0,1.0,3.0,3.0,3.0,4.0,191.0,7.0,14.0,0.0,0.0,31:26,2020-09-13,1,Sun,4:25PM ET,1,0,1-0,1,San Francisco 49ers,24.0,20.0,29.0,404.0,224.0,180.0,1.0,18.0,366.0,243.0,123.0,0.0,6.46,-3.88,-0.46,crd,2020,9,2020,,,1.0
26.0,38.0,278.0,1.0,1.0,3.0,8.0,7.5,68.4,87.4,32.0,160.0,5.0,2.0,3.0,3.0,3.0,3.0,4.0,197.0,7.0,17.0,2.0,2.0,33:45,2020-09-20,2,Sun,4:05PM ET,1,0,2-0,0,Washington Football Team,30.0,15.0,22.0,438.0,278.0,160.0,1.0,19.0,316.0,199.0,117.0,2.0,8.92,0.18,6.91,crd,2020,9,2020,,,1.0
23.0,35.0,268.0,2.0,3.0,1.0,2.0,7.7,65.7,72.1,27.0,109.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,92.0,4.0,10.0,1.0,1.0,27:10,2020-09-27,3,Sun,4:25PM ET,0,0,2-1,0,Detroit Lions,23.0,26.0,28.0,377.0,268.0,109.0,3.0,22.0,322.0,232.0,90.0,0.0,8.07,-8.15,-2.46,crd,2020,9,2020,25.666666666666668,,0.6666666666666666
24.0,31.0,133.0,3.0,0.0,1.0,0.0,4.3,77.4,116.7,23.0,129.0,5.6,0.0,0.0,0.0,3.0,3.0,5.0,207.0,3.0,9.0,0.0,0.0,22:52,2020-10-04,4,Sun,1:00PM ET,0,0,2-2,1,Carolina Panthers,21.0,31.0,21.0,262.0,133.0,129.0,1.0,30.0,444.0,276.0,168.0,1.0,8.53,-23.36,3.47,crd,2020,10,2020,24.666666666666668,,0.5
27.0,37.0,369.0,1.0,1.0,1.0,11.0,10.3,73.0,102.2,30.0,127.0,4.2,3.0,1.0,1.0,3.0,3.0,4.0,167.0,5.0,12.0,1.0,1.0,32:15,2020-10-11,5,Sun,1:00PM ET,1,0,3-2,1,New York Jets,30.0,10.0,28.0,496.0,369.0,127.0,1.0,21.0,285.0,162.0,123.0,0.0,17.2,4.27,-3.61,crd,2020,10,2020,24.666666666666668,,0.6
9.0,24.0,177.0,2.0,0.0,1.0,11.0,7.8,37.5,91.8,35.0,261.0,7.5,3.0,1.0,1.0,5.0,5.0,4.0,151.0,7.0,13.0,1.0,1.0,26:23,2020-10-19,6,Mon,8:15PM ET,1,0,4-2,1,Dallas Cowboys,38.0,10.0,22.0,438.0,177.0,261.0,0.0,27.0,344.0,247.0,97.0,4.0,23.56,3.91,-0.53,crd,2020,10,2020,29.666666666666668,27.666666666666668,0.6666666666666666
34.0,48.0,360.0,3.0,1.0,0.0,0.0,7.5,70.8,104.5,33.0,159.0,4.8,1.0,3.0,4.0,4.0,4.0,2.0,95.0,5.0,12.0,1.0,2.0,30:13,2020-10-25,7,Sun,8:20PM ET,1,1,5-2,0,Seattle Seahawks,37.0,34.0,31.0,519.0,360.0,159.0,2.0,33.0,572.0,372.0,200.0,3.0,13.97,-11.75,0.78,crd,2020,10,2020,35.0,29.833333333333332,0.7142857142857143
21.0,26.0,264.0,3.0,0.0,1.0,19.0,10.9,80.8,147.4,37.0,178.0,4.8,1.0,1.0,2.0,4.0,4.0,1.0,42.0,5.0,12.0,2.0,3.0,31:03,2020-11-08,9,Sun,4:25PM ET,0,0,5-3,0,Miami Dolphins,31.0,34.0,26.0,442.0,264.0,178.0,1.0,24.0,312.0,221.0,91.0,0.0,17.94,-15.28,-6.36,crd,2020,11,2020,35.333333333333336,30.0,0.625
22.0,32.0,236.0,1.0,1.0,3.0,9.0,7.7,68.8,87.5,35.0,217.0,6.2,2.0,4.0,4.0,2.0,2.0,3.0,132.0,5.0,13.0,1.0,1.0,29:40,2020-11-15,10,Sun,4:05PM ET,1,0,6-3,0,Buffalo Bills,32.0,30.0,26.0,453.0,236.0,217.0,2.0,22.0,369.0,296.0,73.0,2.0,8.17,-3.67,-4.77,crd,2020,11,2020,33.333333333333336,31.5,0.6666666666666666
29.0,42.0,257.0,2.0,0.0,3.0,12.0,6.4,69.0,101.0,18.0,57.0,3.2,1.0,0.0,0.0,3.0,3.0,4.0,182.0,6.0,11.0,0.0,1.0,24:53,2020-11-19,11,Thu,8:20PM ET,0,0,6-4,1,Seattle Seahawks,21.0,28.0,24.0,314.0,257.0,57.0,0.0,22.0,347.0,182.0,165.0,0.0,8.96,-16.03,-0.39,crd,2020,11,2020,28.0,31.5,0.6
23.0,34.0,160.0,0.0,1.0,2.0,10.0,5.0,67.6,65.8,34.0,138.0,4.1,2.0,1.0,2.0,2.0,2.0,3.0,126.0,6.0,14.0,0.0,1.0,34:08,2020-11-29,12,Sun,1:00PM ET,0,0,6-5,1,New England Patriots,17.0,20.0,23.0,298.0,160.0,138.0,1.0,16.0,179.0,69.0,110.0,2.0,0.0,4.68,-9.06,crd,2020,11,2020,23.333333333333332,29.333333333333332,0.5454545454545454
21.0,39.0,140.0,3.0,1.0,2.0,33.0,4.4,53.8,76.9,21.0,92.0,4.4,1.0,0.0,1.0,4.0,4.0,5.0,238.0,4.0,12.0,2.0,2.0,21:07,2020-12-06,13,Sun,4:05PM ET,0,0,6-6,0,Los Angeles Rams,28.0,38.0,18.0,232.0,140.0,92.0,2.0,30.0,463.0,344.0,119.0,1.0,-0.6,-18.92,6.43,crd,2020,12,2020,22.0,27.666666666666668,0.5
24.0,35.0,231.0,1.0,0.0,1.0,13.0,7.0,68.6,96.2,43.0,159.0,3.7,1.0,4.0,4.0,2.0,2.0,4.0,159.0,7.0,18.0,1.0,2.0,37:53,2020-12-13,14,Sun,1:00PM ET,1,0,7-6,1,New York Giants,26.0,7.0,22.0,390.0,231.0,159.0,0.0,10.0,159.0,81.0,78.0,3.0,1.35,18.89,1.81,crd,2020,12,2020,23.666666666666668,25.833333333333332,0.5384615384615384
28.0,37.0,423.0,3.0,1.0,1.0,9.0,11.7,75.7,128.5,30.0,103.0,3.4,1.0,1.0,1.0,4.0,4.0,3.0,143.0,3.0,10.0,1.0,2.0,27:47,2020-12-20,15,Sun,4:05PM ET,1,0,8-6,0,Philadelphia Eagles,33.0,26.0,26.0,526.0,423.0,103.0,3.0,26.0,422.0,305.0,117.0,0.0,4.72,-10.01,12.58,crd,2020,12,2020,29.0,26.166666666666668,0.5714285714285714
31.0,50.0,230.0,0.0,1.0,3.0,17.0,4.9,62.0,64.6,27.0,120.0,4.4,1.0,2.0,2.0,0.0,0.0,4.0,178.0,4.0,16.0,4.0,6.0,32:16,2020-12-26,16,Sat,4:30PM ET,0,0,8-7,0,San Francisco 49ers,12.0,20.0,20.0,350.0,230.0,120.0,2.0,22.0,398.0,171.0,227.0,1.0,-10.15,-9.69,10.68,crd,2020,12,2020,23.666666666666668,22.833333333333332,0.5333333333333333
19.0,27.0,166.0,1.0,1.0,4.0,26.0,7.1,70.4,83.3,18.0,48.0,2.7,0.0,0.0,1.0,1.0,1.0,6.0,300.0,2.0,9.0,0.0,0.0,22:09,2020-01-03,17,Sun,4:25PM ET,0,0,8-8,1,Los Angeles Rams,7.0,18.0,15.0,214.0,166.0,48.0,1.0,21.0,333.0,223.0,110.0,2.0,-13.48,6.77,-2.44,crd,2020,1,2020,17.333333333333332,20.5,0.5
21.0,32.0,280.0,4.0,1.0,2.0,9.0,9.0,65.6,119.8,33.0,136.0,4.1,1.0,1.0,2.0,5.0,5.0,3.0,144.0,7.0,13.0,0.0,0.0,33:21,2021-09-12,1,Sun,1:00PM ET,1,0,1-0,1,Tennessee Titans,38.0,13.0,22.0,416.0,280.0,136.0,1.0,17.0,248.0,162.0,86.0,3.0,8.83,14.48,1.57,crd,2021,9,2021,,,1.0
29.0,36.0,371.0,3.0,2.0,3.0,29.0,11.1,80.6,114.2,21.0,103.0,4.9,1.0,2.0,2.0,4.0,4.0,4.0,221.0,3.0,9.0,1.0,1.0,31:52,2021-09-19,2,Sun,4:05PM ET,1,0,2-0,0,Minnesota Vikings,34.0,33.0,21.0,474.0,371.0,103.0,2.0,22.0,419.0,242.0,177.0,0.0,11.99,-12.56,0.9,crd,2021,9,2021,,,1.0
28.0,34.0,316.0,0.0,1.0,0.0,0.0,9.3,82.4,93.1,30.0,91.0,3.0,3.0,1.0,2.0,4.0,4.0,5.0,253.0,1.0,9.0,2.0,2.0,32:54,2021-09-26,3,Sun,1:00PM ET,1,0,3-0,1,Jacksonville Jaguars,31.0,19.0,23.0,407.0,316.0,91.0,1.0,20.0,361.0,202.0,159.0,4.0,13.26,7.87,-9.13,crd,2021,9,2021,34.333333333333336,,1.0
