PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
27.0,41.0,291.0,3.0,0.0,1.0,0.0,7.1,65.9,110.9,24.0,109.0,4.5,0.0,0.0,0.0,2.0,2.0,1.0,38.0,5.0,11.0,3.0,5.0,32:12,2020-11-01,8,Sun,1:00PM ET,0,0,5-2,0,Minnesota Vikings,22.0,28.0,24.0,400.0,291.0,109.0,1.0,20.0,324.0,151.0,173.0,0.0,13.95,-20.77,1.23,gnb,2020,11,2020,22.333333333333332,29.333333333333332,0.7142857142857143
25.0,31.0,294.0,4.0,0.0,1.0,11.0,9.8,80.6,145.8,31.0,111.0,3.6,0.0,2.0,2.0,4.0,4.0,3.0,154.0,6.0,12.0,1.0,1.0,36:30,2020-11-05,9,Thu,8:20PM ET,1,0,6-2,1,San Francisco 49ers,34.0,17.0,21.0,405.0,294.0,111.0,0.0,17.0,337.0,282.0,55.0,2.0,19.59,-0.24,-3.72,gnb,2020,11,2020,30.333333333333332,28.0,0.75
24.0,34.0,315.0,2.0,1.0,1.0,10.0,9.6,70.6,106.9,25.0,80.0,3.2,1.0,1.0,1.0,3.0,3.0,5.0,215.0,5.0,13.0,0.0,1.0,31:41,2020-11-15,10,Sun,1:00PM ET,1,0,7-2,0,Jacksonville Jaguars,24.0,20.0,16.0,395.0,315.0,80.0,2.0,16.0,260.0,151.0,109.0,1.0,1.82,10.89,-8.95,gnb,2020,11,2020,26.666666666666668,25.833333333333332,0.7777777777777778
27.0,38.0,301.0,3.0,1.0,1.0,10.0,8.2,71.1,109.6,18.0,66.0,3.7,1.0,1.0,1.0,4.0,4.0,3.0,117.0,4.0,9.0,0.0,1.0,27:49,2020-11-22,11,Sun,4:25PM ET,0,1,7-3,1,Indianapolis Colts,31.0,34.0,21.0,367.0,301.0,66.0,4.0,23.0,420.0,280.0,140.0,2.0,6.48,-4.31,-4.3,gnb,2020,11,2020,29.666666666666668,26.0,0.7
21.0,29.0,211.0,4.0,0.0,0.0,0.0,7.3,72.4,132.3,39.0,182.0,4.7,1.0,0.0,0.0,5.0,6.0,2.0,92.0,6.0,11.0,3.0,3.0,37:44,2020-11-29,12,Sun,8:20PM ET,1,0,8-3,0,Chicago Bears,41.0,25.0,28.0,393.0,211.0,182.0,0.0,26.0,350.0,229.0,121.0,3.0,27.57,-6.85,0.48,gnb,2020,11,2020,32.0,31.166666666666668,0.7272727272727273
25.0,34.0,288.0,3.0,0.0,2.0,7.0,8.7,73.5,128.1,25.0,149.0,6.0,1.0,1.0,1.0,3.0,4.0,4.0,194.0,5.0,12.0,1.0,1.0,31:39,2020-12-06,13,Sun,4:25PM ET,1,0,9-3,0,Philadelphia Eagles,30.0,16.0,20.0,437.0,288.0,149.0,0.0,17.0,278.0,161.0,117.0,1.0,19.58,2.33,-8.04,gnb,2020,12,2020,34.0,30.333333333333332,0.75
26.0,33.0,290.0,3.0,0.0,0.0,0.0,8.8,78.8,133.6,31.0,120.0,3.9,1.0,1.0,1.0,4.0,4.0,2.0,101.0,8.0,11.0,0.0,0.0,35:30,2020-12-13,14,Sun,4:25PM ET,1,0,10-3,1,Detroit Lions,31.0,24.0,26.0,410.0,290.0,120.0,0.0,27.0,293.0,242.0,51.0,0.0,23.25,-13.36,-0.61,gnb,2020,12,2020,34.0,31.833333333333332,0.7692307692307693
20.0,29.0,96.0,1.0,0.0,5.0,47.0,4.9,69.0,84.8,27.0,195.0,7.2,2.0,1.0,1.0,3.0,3.0,6.0,275.0,5.0,12.0,0.0,0.0,29:09,2020-12-19,15,Sat,8:15PM ET,1,0,11-3,0,Carolina Panthers,24.0,16.0,20.0,291.0,96.0,195.0,0.0,20.0,364.0,249.0,115.0,1.0,6.96,1.0,4.27,gnb,2020,12,2020,28.333333333333332,30.166666666666668,0.7857142857142857
21.0,25.0,214.0,4.0,1.0,1.0,17.0,9.2,84.0,125.2,37.0,234.0,6.3,2.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,8.0,1.0,2.0,36:37,2020-12-27,16,Sun,8:20PM ET,1,0,12-3,0,Tennessee Titans,40.0,14.0,27.0,448.0,214.0,234.0,1.0,15.0,260.0,104.0,156.0,2.0,25.88,3.08,-4.92,gnb,2020,12,2020,31.666666666666668,32.833333333333336,0.8
19.0,24.0,237.0,4.0,0.0,1.0,3.0,10.0,79.2,147.4,19.0,79.0,4.2,1.0,0.0,0.0,5.0,5.0,2.0,87.0,4.0,7.0,0.0,0.0,24:32,2020-01-03,17,Sun,4:25PM ET,1,0,13-3,1,Chicago Bears,35.0,16.0,17.0,316.0,237.0,79.0,1.0,21.0,356.0,248.0,108.0,2.0,22.83,-4.91,-3.56,gnb,2020,1,2020,33.0,33.5,0.8125
20.0,35.0,186.0,0.0,2.0,2.0,15.0,5.7,57.1,48.0,15.0,43.0,2.9,0.0,1.0,1.0,0.0,0.0,4.0,176.0,1.0,10.0,2.0,3.0,25:24,2021-09-12,1,Sun,4:25PM ET,0,0,0-1,1,New Orleans Saints,3.0,38.0,14.0,229.0,186.0,43.0,3.0,22.0,322.0,151.0,171.0,0.0,-14.83,-20.22,1.59,gnb,2021,9,2021,,,0.0
22.0,27.0,227.0,4.0,0.0,3.0,28.0,9.4,81.5,141.3,31.0,96.0,3.1,1.0,0.0,0.0,5.0,5.0,3.0,140.0,5.0,9.0,0.0,0.0,33:25,2021-09-20,2,Mon,8:15PM ET,1,0,1-1,0,Detroit Lions,35.0,17.0,25.0,323.0,227.0,96.0,0.0,19.0,344.0,236.0,108.0,2.0,19.91,0.27,-3.69,gnb,2021,9,2021,,,0.5
23.0,33.0,253.0,2.0,0.0,1.0,8.0,7.9,69.7,112.3,25.0,100.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,164.0,5.0,11.0,0.0,1.0,30:08,2021-09-26,3,Sun,8:20PM ET,1,0,2-1,1,San Francisco 49ers,30.0,28.0,21.0,353.0,253.0,100.0,0.0,25.0,298.0,231.0,67.0,2.0,15.14,-12.19,-0.95,gnb,2021,9,2021,22.666666666666668,,0.6666666666666666
