PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
22.0,34.0,259.0,1.0,0.0,1.0,10.0,7.9,64.7,97.5,30.0,129.0,4.3,2.0,3.0,3.0,1.0,2.0,2.0,120.0,7.0,13.0,1.0,2.0,28:48,2020-09-13,1,Sun,1:00PM ET,0,0,0-1,0,Las Vegas Raiders,30.0,34.0,22.0,388.0,259.0,129.0,0.0,23.0,372.0,239.0,133.0,0.0,16.44,-19.49,0.04,car,2020,9,2020,,,0.0
33.0,42.0,340.0,0.0,2.0,5.0,27.0,8.7,78.6,80.6,24.0,87.0,3.6,2.0,1.0,1.0,2.0,2.0,2.0,101.0,6.0,11.0,1.0,2.0,34:32,2020-09-20,2,Sun,1:00PM ET,0,0,0-2,1,Tampa Bay Buccaneers,17.0,31.0,24.0,427.0,340.0,87.0,4.0,20.0,339.0,217.0,122.0,2.0,0.25,-7.61,-4.83,car,2020,9,2020,,,0.0
22.0,28.0,221.0,1.0,0.0,2.0,14.0,8.4,78.6,111.5,21.0,81.0,3.9,0.0,5.0,5.0,0.0,1.0,4.0,189.0,3.0,12.0,0.0,0.0,28:49,2020-09-27,3,Sun,4:05PM ET,1,0,1-2,1,Los Angeles Chargers,21.0,16.0,14.0,302.0,221.0,81.0,0.0,26.0,436.0,319.0,117.0,4.0,1.18,5.44,-0.62,car,2020,9,2020,22.666666666666668,,0.3333333333333333
26.0,37.0,276.0,2.0,1.0,0.0,0.0,7.5,70.3,98.5,35.0,168.0,4.8,2.0,1.0,2.0,4.0,4.0,1.0,42.0,7.0,11.0,1.0,1.0,37:08,2020-10-04,4,Sun,1:00PM ET,1,0,2-2,0,Arizona Cardinals,31.0,21.0,30.0,444.0,276.0,168.0,1.0,21.0,262.0,133.0,129.0,1.0,23.36,-8.53,-3.47,car,2020,10,2020,23.0,,0.5
27.0,36.0,313.0,2.0,0.0,0.0,0.0,8.7,75.0,119.3,27.0,124.0,4.6,0.0,3.0,3.0,2.0,2.0,3.0,134.0,6.0,12.0,0.0,0.0,33:05,2020-10-11,5,Sun,1:00PM ET,1,0,3-2,1,Atlanta Falcons,23.0,16.0,24.0,437.0,313.0,124.0,0.0,21.0,373.0,207.0,166.0,1.0,18.13,-6.82,-2.46,car,2020,10,2020,25.0,,0.6
16.0,29.0,191.0,0.0,2.0,4.0,25.0,7.4,55.2,46.8,29.0,112.0,3.9,1.0,3.0,4.0,1.0,1.0,1.0,49.0,3.0,13.0,1.0,2.0,31:06,2020-10-18,6,Sun,1:00PM ET,0,0,3-3,0,Chicago Bears,16.0,23.0,23.0,303.0,191.0,112.0,3.0,22.0,261.0,198.0,63.0,1.0,-3.15,-1.01,-2.23,car,2020,10,2020,23.333333333333332,23.0,0.5
23.0,28.0,246.0,2.0,0.0,1.0,8.0,9.1,82.1,127.1,14.0,37.0,2.6,1.0,1.0,2.0,3.0,3.0,1.0,51.0,6.0,9.0,0.0,0.0,25:19,2020-10-25,7,Sun,1:00PM ET,0,0,3-4,1,New Orleans Saints,24.0,27.0,18.0,283.0,246.0,37.0,0.0,26.0,415.0,277.0,138.0,1.0,17.99,-21.29,-1.07,car,2020,10,2020,21.0,22.0,0.42857142857142855
16.0,27.0,157.0,1.0,1.0,3.0,22.0,6.6,59.3,72.6,22.0,147.0,6.7,1.0,1.0,1.0,2.0,2.0,2.0,78.0,2.0,10.0,1.0,3.0,23:30,2020-10-29,8,Thu,8:20PM ET,0,0,3-5,0,Atlanta Falcons,17.0,25.0,18.0,304.0,157.0,147.0,1.0,28.0,401.0,270.0,131.0,1.0,2.21,-15.4,6.84,car,2020,10,2020,19.0,22.0,0.375
37.0,50.0,331.0,2.0,0.0,2.0,7.0,6.8,74.0,104.7,24.0,104.0,4.3,2.0,1.0,3.0,4.0,4.0,2.0,65.0,7.0,16.0,3.0,3.0,38:01,2020-11-08,9,Sun,1:00PM ET,0,0,3-6,1,Kansas City Chiefs,31.0,33.0,30.0,435.0,331.0,104.0,0.0,24.0,397.0,361.0,36.0,1.0,19.28,-20.48,1.85,car,2020,11,2020,24.0,23.666666666666668,0.3333333333333333
20.0,28.0,122.0,2.0,1.0,3.0,26.0,5.3,71.4,88.7,16.0,65.0,4.1,1.0,1.0,1.0,2.0,2.0,4.0,217.0,1.0,9.0,1.0,3.0,23:55,2020-11-15,10,Sun,1:00PM ET,0,0,3-7,0,Tampa Bay Buccaneers,23.0,46.0,13.0,187.0,122.0,65.0,1.0,30.0,544.0,334.0,210.0,1.0,-6.81,-27.3,11.18,car,2020,11,2020,23.666666666666668,22.333333333333332,0.3
24.0,35.0,258.0,1.0,2.0,1.0,0.0,7.4,68.6,75.7,34.0,116.0,3.4,1.0,2.0,2.0,2.0,2.0,4.0,189.0,5.0,15.0,0.0,0.0,36:48,2020-11-22,11,Sun,1:00PM ET,1,0,4-7,0,Detroit Lions,20.0,0.0,20.0,374.0,258.0,116.0,2.0,10.0,185.0,145.0,40.0,1.0,-1.61,18.63,3.12,car,2020,11,2020,24.666666666666668,21.833333333333332,0.36363636363636365
19.0,36.0,267.0,1.0,1.0,0.0,0.0,7.4,52.8,74.7,28.0,107.0,3.8,0.0,2.0,4.0,3.0,3.0,3.0,116.0,6.0,14.0,1.0,1.0,28:47,2020-11-29,12,Sun,1:00PM ET,0,0,4-8,1,Minnesota Vikings,27.0,28.0,21.0,374.0,267.0,107.0,1.0,26.0,387.0,291.0,96.0,3.0,7.73,-0.99,-7.86,car,2020,11,2020,23.333333333333332,23.666666666666668,0.3333333333333333
