PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
19.0,29.0,252.0,2.0,0.0,2.0,6.0,8.9,65.5,115.9,33.0,207.0,6.3,1.0,2.0,2.0,3.0,3.0,1.0,47.0,5.0,11.0,1.0,2.0,32:41,2020-11-29,12,Sun,1:00PM ET,1,0,8-3,1,Jacksonville Jaguars,27.0,25.0,25.0,459.0,252.0,207.0,1.0,22.0,375.0,235.0,140.0,0.0,15.17,-11.93,-2.43,cle,2020,11,2020,19.666666666666668,18.166666666666668,0.7272727272727273
26.0,34.0,340.0,4.0,0.0,0.0,0.0,10.0,76.5,146.7,36.0,118.0,3.3,1.0,2.0,2.0,5.0,5.0,3.0,123.0,10.0,16.0,0.0,1.0,36:46,2020-12-06,13,Sun,1:00PM ET,1,0,9-3,1,Tennessee Titans,41.0,35.0,26.0,458.0,340.0,118.0,1.0,25.0,431.0,369.0,62.0,3.0,16.85,-9.59,1.78,cle,2020,12,2020,30.0,23.833333333333332,0.75
29.0,48.0,355.0,2.0,1.0,0.0,0.0,7.4,60.4,88.5,28.0,138.0,4.9,4.0,0.0,1.0,4.0,5.0,2.0,91.0,5.0,12.0,2.0,2.0,31:57,2020-12-14,14,Mon,8:15PM ET,0,0,9-4,0,Baltimore Ravens,42.0,47.0,33.0,493.0,355.0,138.0,1.0,25.0,385.0,154.0,231.0,0.0,23.63,-24.92,-5.17,cle,2020,12,2020,36.666666666666664,24.666666666666668,0.6923076923076923
27.0,32.0,286.0,2.0,0.0,1.0,11.0,9.3,84.4,124.7,30.0,106.0,3.5,1.0,0.0,0.0,2.0,3.0,3.0,120.0,9.0,13.0,0.0,1.0,34:03,2020-12-20,15,Sun,8:20PM ET,1,0,10-4,1,New York Giants,20.0,6.0,24.0,392.0,286.0,106.0,0.0,14.0,288.0,214.0,74.0,0.0,16.29,-0.85,-1.67,cle,2020,12,2020,34.333333333333336,27.0,0.7142857142857143
28.0,53.0,254.0,0.0,0.0,4.0,31.0,5.4,52.8,66.1,18.0,45.0,2.5,2.0,1.0,2.0,1.0,2.0,6.0,251.0,6.0,15.0,0.0,1.0,28:12,2020-12-27,16,Sun,1:00PM ET,0,0,10-5,1,New York Jets,16.0,23.0,23.0,299.0,254.0,45.0,2.0,18.0,333.0,202.0,131.0,0.0,-5.93,-0.77,4.45,cle,2020,12,2020,26.0,28.0,0.6666666666666666
17.0,27.0,166.0,1.0,0.0,4.0,30.0,7.3,63.0,92.5,31.0,192.0,6.2,2.0,1.0,1.0,3.0,3.0,3.0,139.0,6.0,12.0,0.0,2.0,32:10,2020-01-03,17,Sun,1:00PM ET,1,0,11-5,0,Pittsburgh Steelers,24.0,22.0,21.0,358.0,166.0,192.0,0.0,18.0,394.0,309.0,85.0,1.0,12.89,-7.05,0.33,cle,2020,1,2020,20.0,28.333333333333332,0.6875
21.0,28.0,304.0,0.0,1.0,2.0,17.0,11.5,75.0,94.9,26.0,153.0,5.9,4.0,0.0,0.0,3.0,3.0,1.0,52.0,2.0,7.0,3.0,4.0,27:13,2021-09-12,1,Sun,4:25PM ET,0,0,0-1,1,Kansas City Chiefs,29.0,33.0,24.0,457.0,304.0,153.0,2.0,21.0,397.0,324.0,73.0,0.0,20.54,-19.34,0.35,cle,2021,9,2021,,,0.0
19.0,21.0,199.0,1.0,1.0,2.0,14.0,10.1,90.5,102.2,34.0,156.0,4.6,3.0,1.0,1.0,4.0,4.0,2.0,80.0,4.0,9.0,0.0,0.0,35:05,2021-09-19,2,Sun,1:00PM ET,1,0,1-1,0,Houston Texans,31.0,21.0,22.0,355.0,199.0,156.0,2.0,17.0,302.0,220.0,82.0,2.0,8.22,-9.61,8.62,cle,2021,9,2021,,,0.5
19.0,31.0,203.0,1.0,0.0,5.0,43.0,7.9,61.3,91.2,42.0,215.0,5.1,1.0,4.0,4.0,2.0,2.0,2.0,82.0,8.0,17.0,1.0,3.0,39:34,2021-09-26,3,Sun,1:00PM ET,1,0,2-1,0,Chicago Bears,26.0,6.0,26.0,418.0,203.0,215.0,0.0,6.0,47.0,1.0,46.0,0.0,6.11,19.73,-2.28,cle,2021,9,2021,28.666666666666668,,0.6666666666666666
15.0,33.0,143.0,0.0,0.0,3.0,12.0,4.7,45.5,58.0,38.0,184.0,4.8,1.0,2.0,2.0,0.0,0.0,7.0,279.0,7.0,18.0,0.0,1.0,35:32,2021-10-03,4,Sun,1:00PM ET,1,0,3-1,1,Minnesota Vikings,14.0,7.0,20.0,327.0,143.0,184.0,0.0,16.0,255.0,190.0,65.0,1.0,-4.58,7.71,2.13,cle,2021,10,2021,23.666666666666668,,0.75
