PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
26.0,39.0,316.0,3.0,2.0,0.0,0.0,8.1,66.7,95.7,21.0,86.0,4.1,0.0,1.0,1.0,3.0,3.0,2.0,90.0,6.0,11.0,0.0,1.0,25:02,2020-12-07,13,Mon,8:15PM ET,0,0,5-7,0,Buffalo Bills,24.0,34.0,24.0,402.0,316.0,86.0,2.0,31.0,449.0,368.0,81.0,1.0,6.59,-18.14,-0.36,sfo,2020,12,2020,20.0,22.833333333333332,0.4166666666666667
25.0,45.0,236.0,1.0,1.0,4.0,24.0,5.8,55.6,68.4,27.0,108.0,4.0,1.0,0.0,0.0,1.0,1.0,9.0,411.0,4.0,15.0,0.0,1.0,32:11,2020-12-13,14,Sun,4:25PM ET,0,0,5-8,0,Washington Football Team,15.0,23.0,21.0,344.0,236.0,108.0,3.0,12.0,193.0,95.0,98.0,1.0,-25.61,19.42,-0.12,sfo,2020,12,2020,20.666666666666668,19.833333333333332,0.38461538461538464
26.0,43.0,308.0,3.0,2.0,2.0,11.0,7.4,60.5,86.2,36.0,150.0,4.2,1.0,2.0,2.0,3.0,3.0,4.0,186.0,6.0,15.0,1.0,1.0,34:56,2020-12-20,15,Sun,1:00PM ET,0,0,5-9,1,Dallas Cowboys,33.0,41.0,28.0,458.0,308.0,150.0,4.0,15.0,291.0,204.0,87.0,0.0,11.28,-4.47,-12.91,sfo,2020,12,2020,24.0,20.833333333333332,0.35714285714285715
13.0,22.0,171.0,3.0,0.0,3.0,11.0,8.3,59.1,123.3,30.0,227.0,7.6,0.0,0.0,2.0,2.0,3.0,5.0,195.0,2.0,9.0,0.0,0.0,27:44,2020-12-26,16,Sat,4:30PM ET,1,0,6-9,1,Arizona Cardinals,20.0,12.0,22.0,398.0,171.0,227.0,1.0,20.0,350.0,230.0,120.0,2.0,9.69,10.15,-10.68,sfo,2020,12,2020,22.666666666666668,21.333333333333332,0.4
25.0,37.0,242.0,1.0,0.0,3.0,31.0,7.4,67.6,94.7,24.0,86.0,3.6,1.0,3.0,3.0,2.0,2.0,5.0,227.0,6.0,15.0,1.0,1.0,32:20,2020-01-03,17,Sun,4:25PM ET,0,0,6-10,0,Seattle Seahawks,23.0,26.0,17.0,328.0,242.0,86.0,1.0,21.0,280.0,159.0,121.0,0.0,2.58,-5.26,-0.32,sfo,2020,1,2020,25.333333333333332,23.0,0.375
18.0,26.0,311.0,2.0,0.0,1.0,8.0,12.3,69.2,135.3,28.0,131.0,4.7,2.0,2.0,3.0,5.0,5.0,2.0,76.0,3.0,9.0,0.0,0.0,26:32,2021-09-12,1,Sun,1:00PM ET,1,0,1-0,1,Detroit Lions,41.0,33.0,21.0,442.0,311.0,131.0,2.0,31.0,430.0,314.0,116.0,1.0,15.48,-5.16,-1.73,sfo,2021,9,2021,,,1.0
22.0,30.0,189.0,1.0,0.0,0.0,0.0,6.3,73.3,100.6,38.0,117.0,3.1,1.0,1.0,1.0,2.0,2.0,5.0,226.0,6.0,14.0,1.0,1.0,34:54,2021-09-19,2,Sun,1:00PM ET,1,0,2-0,1,Philadelphia Eagles,17.0,11.0,23.0,306.0,189.0,117.0,0.0,18.0,328.0,177.0,151.0,0.0,7.86,-5.3,2.68,sfo,2021,9,2021,,,1.0
25.0,40.0,231.0,2.0,1.0,4.0,26.0,6.4,62.5,84.5,21.0,67.0,3.2,2.0,0.0,0.0,4.0,4.0,4.0,213.0,7.0,11.0,0.0,0.0,29:52,2021-09-26,3,Sun,8:20PM ET,0,0,2-1,0,Green Bay Packers,28.0,30.0,25.0,298.0,231.0,67.0,2.0,21.0,353.0,253.0,100.0,0.0,12.19,-15.14,0.95,sfo,2021,9,2021,28.666666666666668,,0.6666666666666666
23.0,41.0,314.0,3.0,1.0,2.0,8.0,7.9,56.1,95.0,29.0,143.0,4.9,0.0,0.0,1.0,1.0,2.0,6.0,262.0,2.0,14.0,3.0,4.0,31:40,2021-10-03,4,Sun,4:05PM ET,0,0,2-2,0,Seattle Seahawks,21.0,28.0,23.0,457.0,314.0,143.0,2.0,14.0,234.0,129.0,105.0,0.0,8.61,-2.2,-14.31,sfo,2021,10,2021,22.0,,0.5
15.0,29.0,186.0,0.0,1.0,2.0,6.0,6.6,51.7,57.5,28.0,152.0,5.4,1.0,1.0,1.0,1.0,1.0,2.0,97.0,3.0,11.0,1.0,5.0,31:54,2021-10-10,5,Sun,4:25PM ET,0,0,2-3,1,Arizona Cardinals,10.0,17.0,19.0,338.0,186.0,152.0,1.0,20.0,304.0,210.0,94.0,1.0,-6.53,-1.74,-0.47,sfo,2021,10,2021,19.666666666666668,,0.4
