Week,Day,Time,W/L,OT,Record,@,Opponent,TeamScore,OpponentScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,year,win_pct,Team,Timestamp
6,Mon,8:15PM ET,1,0,5-1,0,Detroit Lions,23.0,22.0,22.0,447.0,277.0,170.0,3.0,13.0,299.0,243.0,56.0,0.0,4.03,0.7,-4.66,2019,0.8333333333333334,gnb,2019-10-14
7,Sun,1:00PM ET,1,0,6-1,0,Oakland Raiders,42.0,24.0,22.0,481.0,421.0,60.0,0.0,21.0,484.0,329.0,155.0,2.0,33.09,-11.8,-5.36,2019,0.8571428571428571,gnb,2019-10-20
8,Sun,8:20PM ET,1,0,7-1,1,Kansas City Chiefs,31.0,24.0,21.0,374.0,256.0,118.0,0.0,21.0,337.0,249.0,88.0,1.0,17.67,-11.4,-0.68,2019,0.875,gnb,2019-10-27
9,Sun,4:25PM ET,0,0,7-2,1,Los Angeles Chargers,11.0,26.0,13.0,184.0,139.0,45.0,0.0,24.0,442.0,283.0,159.0,0.0,-5.74,-16.68,6.12,2019,0.7777777777777778,gnb,2019-11-03
10,Sun,4:25PM ET,1,0,8-2,0,Carolina Panthers,24.0,16.0,23.0,388.0,225.0,163.0,0.0,26.0,401.0,281.0,120.0,2.0,17.83,-8.55,-0.11,2019,0.8,gnb,2019-11-10
12,Sun,8:20PM ET,0,0,8-3,1,San Francisco 49ers,8.0,37.0,19.0,198.0,81.0,117.0,1.0,16.0,339.0,227.0,112.0,0.0,-14.62,-10.66,-0.67,2019,0.7272727272727273,gnb,2019-11-24
13,Sun,1:00PM ET,1,0,9-3,1,New York Giants,31.0,13.0,19.0,322.0,243.0,79.0,0.0,20.0,335.0,240.0,95.0,3.0,15.72,-0.75,0.67,2019,0.75,gnb,2019-12-01
14,Sun,1:00PM ET,1,0,10-3,0,Washington Redskins,20.0,15.0,18.0,341.0,167.0,174.0,1.0,18.0,262.0,141.0,121.0,1.0,5.07,1.04,0.91,2019,0.7692307692307693,gnb,2019-12-08
15,Sun,1:00PM ET,1,0,11-3,0,Chicago Bears,21.0,13.0,12.0,292.0,192.0,100.0,0.0,20.0,415.0,319.0,96.0,3.0,-2.97,4.89,1.24,2019,0.7857142857142857,gnb,2019-12-15
16,Mon,8:15PM ET,1,0,12-3,1,Minnesota Vikings,23.0,10.0,22.0,383.0,199.0,184.0,3.0,7.0,139.0,82.0,57.0,1.0,-5.18,25.86,-6.94,2019,0.8,gnb,2019-12-23
